insee	osm	geonames	wikidata	wikipedia	databnf	viaf	siaf	inha
54144	1707888	6436559	Q990887	https://fr.wikipedia.org/wiki/Cr%C3%A9v%C3%A9champs	ark:/12148/cb152642139			
54145	2957827	6436560	Q387945	https://fr.wikipedia.org/wiki/Cr%C3%A9vic	ark:/12148/cb15264214n	234793079		
54146	2885547	6436561	Q1102242	https://fr.wikipedia.org/wiki/Cr%C3%A9zilles	ark:/12148/cb152642150			
54147	2259886	6436562	Q1000749	https://fr.wikipedia.org/wiki/Crion	ark:/12148/cb15264216b			
54148	88930	6436563	Q228910	https://fr.wikipedia.org/wiki/Croismare	ark:/12148/cb15264217p	244332185		
54149	1140178	6454294	Q1026462	https://fr.wikipedia.org/wiki/Crusnes	ark:/12148/cb152642181	235741557		
54150	113078	6436564	Q229484	https://fr.wikipedia.org/wiki/Custines	ark:/12148/cb15264219c	246962869		
54151	113067	6436565	Q1066120	https://fr.wikipedia.org/wiki/Cutry_(Meurthe-et-Moselle)	ark:/12148/cb15264220k	153931795		
54152	1397161	6436566	Q477031	https://fr.wikipedia.org/wiki/Damelevi%C3%A8res	ark:/12148/cb15264221x	141967325		ark:/54721/c0d3346c-7bcf-48ba-89b1-cf4f9026b7ef
54153	1447744	6436567	Q229860	https://fr.wikipedia.org/wiki/Dampvitoux	ark:/12148/cb152642228			
54154	113033	3021597	Q929010	https://fr.wikipedia.org/wiki/Deneuvre	ark:/12148/cb15264223m	139991056	30303625	
54155	2956868	6436569	Q227756	https://fr.wikipedia.org/wiki/Deuxville	ark:/12148/cb15264224z			
54156	113068	6436570	Q231904	https://fr.wikipedia.org/wiki/Diarville	ark:/12148/cb152642259			
54157	1815235	6436571	Q627292	https://fr.wikipedia.org/wiki/Dieulouard	ark:/12148/cb15264226n	128583456		ark:/54721/78d9d076-097b-40cc-8ec4-85c8a3a3289d
54158	2958146	6436572	Q607083	https://fr.wikipedia.org/wiki/Dolcourt	ark:/12148/cb152642270			
54159	1815323	6436573	Q387821	https://fr.wikipedia.org/wiki/Dombasle-sur-Meurthe	ark:/12148/cb15264228b	125386030		ark:/54721/fac37fe1-d594-42bd-98aa-021b6a4c00af
54160	2458981	6436574	Q1026428	https://fr.wikipedia.org/wiki/Dom%C3%A8vre-en-Haye	ark:/12148/cb15264229p			
54161	2962972	3021199	Q991012	https://fr.wikipedia.org/wiki/Dom%C3%A8vre-sur-Vezouze	ark:/12148/cb15264230w		30322459	ark:/54721/18b3cd43-3dca-4d59-9a6b-f0a798c94d51
54162	2313738	6436576	Q693479	https://fr.wikipedia.org/wiki/Domgermain	ark:/12148/cb152642317			
54163	2960932	3021184	Q988239	https://fr.wikipedia.org/wiki/Domjevin	ark:/12148/cb15264232k		18311706	
54164	2417590	6436578	Q687192	https://fr.wikipedia.org/wiki/Dommarie-Eulmont	ark:/12148/cb15264233x		30311877	
54165	52402	6436579	Q1102221	https://fr.wikipedia.org/wiki/Dommartemont	ark:/12148/cb152642348			
54166	1441329	6617047	Q230121	https://fr.wikipedia.org/wiki/Dommartin-la-Chauss%C3%A9e	ark:/12148/cb15264235m			
54167	1947466	6436580	Q922611	https://fr.wikipedia.org/wiki/Dommartin-l%C3%A8s-Toul	ark:/12148/cb15264236z	126730541		ark:/54721/d0bd70fa-39e1-4bdd-b832-3e458764df95
54168	113100	6617048	Q1349006	https://fr.wikipedia.org/wiki/Dommartin-sous-Amance	ark:/12148/cb152642379			
54169	2066150	6436581	Q990881	https://fr.wikipedia.org/wiki/Domprix	ark:/12148/cb15264238n			
54170	1707906	6614832	Q229160	https://fr.wikipedia.org/wiki/Domptail-en-l%27Air	ark:/12148/cb152642390			
54171	1251144	6436582	Q229334	https://fr.wikipedia.org/wiki/Doncourt-l%C3%A8s-Conflans	ark:/12148/cb152642406			
54172	113063	6436583	Q990832	https://fr.wikipedia.org/wiki/Doncourt-l%C3%A8s-Longuyon	ark:/12148/cb15264241j			
54173	2956890	6436584	Q227707	https://fr.wikipedia.org/wiki/Drouville	ark:/12148/cb15264242w			
54174	2313753	3020411	Q192947	https://fr.wikipedia.org/wiki/%C3%89crouves	ark:/12148/cb152642437	137383274		ark:/54721/1e2e5d82-d257-47a9-9a98-275e39d19254
54175	1707907	6436586	Q1060518	https://fr.wikipedia.org/wiki/Einvaux	ark:/12148/cb15264244k	305145714		
54176	2259899	6436587	Q227722	https://fr.wikipedia.org/wiki/Einville-au-Jard	ark:/12148/cb15264245x	240121690		
54177	2962123	6436588	Q1385244	https://fr.wikipedia.org/wiki/Emberm%C3%A9nil	ark:/12148/cb152642468			
54178	1793134	6436589	Q1026456	https://fr.wikipedia.org/wiki/%C3%89piez-sur-Chiers	ark:/12148/cb15264247m			
54179	1874875	3019988	Q207871	https://fr.wikipedia.org/wiki/%C3%89ply	ark:/12148/cb15264248z		30323842	
54180	113095	6436590	Q231894	https://fr.wikipedia.org/wiki/Erb%C3%A9viller-sur-Amezule	ark:/12148/cb152642499			
54181	113106	6436591	Q627296	https://fr.wikipedia.org/wiki/Errouville	ark:/12148/cb15264250h			
54182	2962987	6436592	Q988215	https://fr.wikipedia.org/wiki/Essey-et-Maizerais	ark:/12148/cb15264251v			
54183	2545873	6436593	Q988282	https://fr.wikipedia.org/wiki/Essey-la-C%C3%B4te	ark:/12148/cb152642526			
54184	52404	3019607	Q1085872	https://fr.wikipedia.org/wiki/Essey-l%C3%A8s-Nancy	ark:/12148/cb15264253j	195924835	30313593	
54185	2958946	6436595	Q287482	https://fr.wikipedia.org/wiki/%C3%89treval	ark:/12148/cb15264254w			
54186	1140179	6454295	Q1101403	https://fr.wikipedia.org/wiki/Eulmont	ark:/12148/cb152642557			ark:/54721/50d2181f-4084-4b8c-8fa6-eae5a3b20fc3
54187	1285427	6436596	Q1002652	https://fr.wikipedia.org/wiki/Euvezin	ark:/12148/cb15264256k			
54188	113132	6454296	Q936721	https://fr.wikipedia.org/wiki/Faulx	ark:/12148/cb15264257x			
54189	2887496	6436597	Q1102167	https://fr.wikipedia.org/wiki/Favi%C3%A8res_(Meurthe-et-Moselle)	ark:/12148/cb152642588			
54190	2887546	6436598	Q1161668	https://fr.wikipedia.org/wiki/F%C3%A9cocourt	ark:/12148/cb15264259m			
54191	1707715	6436599	Q647511	https://fr.wikipedia.org/wiki/Fenneviller	ark:/12148/cb15264260t			
54192	2958300	6454297	Q220377	https://fr.wikipedia.org/wiki/Ferri%C3%A8res_(Meurthe-et-Moselle)	ark:/12148/cb152642615			
54193	2418004	3018549	Q1064027	https://fr.wikipedia.org/wiki/Fey-en-Haye	ark:/12148/cb15264262h		30316230	
54194	2427615	6436601	Q1062214	https://fr.wikipedia.org/wiki/Filli%C3%A8res	ark:/12148/cb15264263v			
54195	2957782	6436602	Q226244	https://fr.wikipedia.org/wiki/Flainval	ark:/12148/cb152642646			
54196	2958382	6436603	Q1060441	https://fr.wikipedia.org/wiki/Flavigny-sur-Moselle	ark:/12148/cb15264265j	248284745		
54197	52370	6436604	Q217474	https://fr.wikipedia.org/wiki/Fl%C3%A9ville-devant-Nancy	ark:/12148/cb15264266w	124478039		
54198	1251298	6436605	Q212709	https://fr.wikipedia.org/wiki/Fl%C3%A9ville-Lixi%C3%A8res	ark:/12148/cb152642677		30320619	
54199	2959223	6436606	Q1101374	https://fr.wikipedia.org/wiki/Flin	ark:/12148/cb15264268k			
54200	2963099	6436607	Q1002667	https://fr.wikipedia.org/wiki/Flirey	ark:/12148/cb15264269x	247371183		
54201	2960153	6436608	Q633224	https://fr.wikipedia.org/wiki/Fontenoy-la-Jo%C3%BBte	ark:/12148/cb152642704			
54202	1793280	3017863	Q209949	https://fr.wikipedia.org/wiki/Fontenoy-sur-Moselle	ark:/12148/cb15264271g	246308198	30307588	
54203	2960947	6436610	Q1062354	https://fr.wikipedia.org/wiki/Forcelles-Saint-Gorgon	ark:/12148/cb15264272t	296803169		
54204	2662637	6436611	Q208737	https://fr.wikipedia.org/wiki/Forcelles-sous-Gugney	ark:/12148/cb152642735			
54205	2374139	6454298	Q1000360	https://fr.wikipedia.org/wiki/Foug	ark:/12148/cb15264274h			
54206	2741755	6436612	Q193281	https://fr.wikipedia.org/wiki/Fraimbois	ark:/12148/cb15264275v			
54207	2690148	6436613	Q747611	https://fr.wikipedia.org/wiki/Fraisnes-en-Saintois	ark:/12148/cb152642766			
54208	1780623	6436614	Q930005	https://fr.wikipedia.org/wiki/Francheville_(Meurthe-et-Moselle)	ark:/12148/cb15264277j			
54209	2623820	6436615	Q1062227	https://fr.wikipedia.org/wiki/Franconville_(Meurthe-et-Moselle)	ark:/12148/cb15264278w	123145987		
54210	2961261	6436616	Q226745	https://fr.wikipedia.org/wiki/Fr%C3%A9m%C3%A9nil	ark:/12148/cb152642797			
54211	2961929	6436617	Q508265	https://fr.wikipedia.org/wiki/Fr%C3%A9monville	ark:/12148/cb15264280f			
54212	113119	6436618	Q1062207	https://fr.wikipedia.org/wiki/Fresnois-la-Montagne	ark:/12148/cb15264281s			
54213	1397162	6436619	Q964104	https://fr.wikipedia.org/wiki/Friauville	ark:/12148/cb152642824	234401059		
54214	2958428	6436620	Q1102160	https://fr.wikipedia.org/wiki/Frolois	ark:/12148/cb15264283g			
54215	75211	3016944	Q195098	https://fr.wikipedia.org/wiki/Frouard	ark:/12148/cb15264284t	233861070		ark:/54721/14240def-c07b-4b2e-a7dc-18dfc35c5a66
54216	113089	6436622	Q836093	https://fr.wikipedia.org/wiki/Froville	ark:/12148/cb152642855			
54217	2662643	6436623	Q1060751	https://fr.wikipedia.org/wiki/G%C3%A9lacourt	ark:/12148/cb15264286h			
54218	1440786	6436624	Q1062343	https://fr.wikipedia.org/wiki/G%C3%A9laucourt	ark:/12148/cb15264287v			
54219	113025	6436625	Q1101312	https://fr.wikipedia.org/wiki/Gellenoncourt	ark:/12148/cb152642886			
54220	2885461	6436626	Q729548	https://fr.wikipedia.org/wiki/G%C3%A9monville	ark:/12148/cb15264289j			ark:/54721/cbc9dd4e-2549-4aa0-a391-c040c1d1f4bf
54221	2961561	6436627	Q1102570	https://fr.wikipedia.org/wiki/Gerb%C3%A9court-et-Haplemont	ark:/12148/cb15264290r		30325392	
54222	2539352	3016264	Q224346	https://fr.wikipedia.org/wiki/Gerb%C3%A9viller	ark:/12148/cb152642913	154772490		
54223	1285430	6436629	Q1410271	https://fr.wikipedia.org/wiki/Germiny	ark:/12148/cb15264292f			
54224	2960467	6613368	Q509264	https://fr.wikipedia.org/wiki/Germonville	ark:/12148/cb15264293s			
54225	1878378	6436630	Q681162	https://fr.wikipedia.org/wiki/G%C3%A9zoncourt	ark:/12148/cb152642944			
54226	2958301	6612625	Q1063728	https://fr.wikipedia.org/wiki/Gibeaumeix	ark:/12148/cb15264295g			
54227	1397169	6436632	Q1000225	https://fr.wikipedia.org/wiki/Giraumont_(Meurthe-et-Moselle)	ark:/12148/cb15264296t	247896214		
54228	2690184	6436633	Q1000239	https://fr.wikipedia.org/wiki/Giriviller	ark:/12148/cb152642975	247877266		
54229	2960148	6436634	Q732887	https://fr.wikipedia.org/wiki/Glonville	ark:/12148/cb15264298h			
54230	2961882	6612626	Q209154	https://fr.wikipedia.org/wiki/Gogney	ark:/12148/cb15264299v			
54231	1707881	6436636	Q218315	https://fr.wikipedia.org/wiki/Gondrecourt-Aix	ark:/12148/cb152643007		30314502	ark:/54721/f951dda2-e8b4-4748-a167-70e5827094e3
54232	1402689	6436637	Q1060129	https://fr.wikipedia.org/wiki/Gondreville_(Meurthe-et-Moselle)	ark:/12148/cb15264301k	243222906		
54233	2961282	6436638	Q426059	https://fr.wikipedia.org/wiki/Gondrexon	ark:/12148/cb15264302x			
54234	113103	3015662	Q1018496	https://fr.wikipedia.org/wiki/Gorcy	ark:/12148/cb152643038	244770209	30312422	
54235	2458985	6436639	Q732553	https://fr.wikipedia.org/wiki/Goviller	ark:/12148/cb15264304m			
54236	2259793	6612627	Q587680	https://fr.wikipedia.org/wiki/Grand-Failly	ark:/12148/cb15264305z			
54237	2957017	6436641	Q585820	https://fr.wikipedia.org/wiki/Grimonviller	ark:/12148/cb152643069			
54238	2961576	6436642	Q669920	https://fr.wikipedia.org/wiki/Gripport	ark:/12148/cb15264307n			
54239	1903472	6436643	Q1102173	https://fr.wikipedia.org/wiki/Griscourt	ark:/12148/cb152643080			
54240	1440785	6436644	Q213256	https://fr.wikipedia.org/wiki/Grosrouvres	ark:/12148/cb15264309b			
54241	2662638	6454299	Q194543	https://fr.wikipedia.org/wiki/Gugney	ark:/12148/cb15264310j			
54242	2247513	6424434	Q640129	https://fr.wikipedia.org/wiki/Gye	ark:/12148/cb15264311w			
54243	1780639	6436645	Q942992	https://fr.wikipedia.org/wiki/Hablainville	ark:/12148/cb152643127			
54244	1441370	6436646	Q1065906	https://fr.wikipedia.org/wiki/Hag%C3%A9ville	ark:/12148/cb15264313k			
54245	1707908	6436647	Q1000236	https://fr.wikipedia.org/wiki/Haigneville	ark:/12148/cb15264314x	234379403		
54246	2962971	6436648	Q1000253	https://fr.wikipedia.org/wiki/Halloville	ark:/12148/cb152643158			
54247	2927776	6436649	Q598436	https://fr.wikipedia.org/wiki/Hammeville	ark:/12148/cb15264316m			
54248	2649796	6436650	Q508717	https://fr.wikipedia.org/wiki/Hamonville	ark:/12148/cb15264317z			
54249	1417946	6436651	Q209904	https://fr.wikipedia.org/wiki/Hannonville-Suz%C3%A9mont	ark:/12148/cb152643189			
54250	113013	6454300	Q839056	https://fr.wikipedia.org/wiki/Haraucourt_(Meurthe-et-Moselle)	ark:/12148/cb15264319n	246311595		
54251	2962051	6436652	Q208294	https://fr.wikipedia.org/wiki/Harbouey	ark:/12148/cb15264320v			ark:/54721/350f3945-3f30-4197-9c5a-59ccf37efd59
54252	2961648	6436653	Q193197	https://fr.wikipedia.org/wiki/Harou%C3%A9	ark:/12148/cb152643216	239620992		
54253	113076	6436654	Q922571	https://fr.wikipedia.org/wiki/Hatrize	ark:/12148/cb15264322j			
54254	113082	6436655	Q473111	https://fr.wikipedia.org/wiki/Haucourt-Moulaine	ark:/12148/cb15264323w		30310295	
54255	2539353	6436656	Q1000248	https://fr.wikipedia.org/wiki/Haudonville	ark:/12148/cb152643247			
54256	1781839	6436657	Q1000758	https://fr.wikipedia.org/wiki/Haussonville	ark:/12148/cb15264325k			
54257	52371	3013585	Q209252	https://fr.wikipedia.org/wiki/Heillecourt	ark:/12148/cb15264326x		30321465	
54258	2961796	6436659	Q1064002	https://fr.wikipedia.org/wiki/H%C3%A9nam%C3%A9nil	ark:/12148/cb152643278			
54259	1781850	6436660	Q1102598	https://fr.wikipedia.org/wiki/Herb%C3%A9viller	ark:/12148/cb15264328m			
54260	113075	6436661	Q1064035	https://fr.wikipedia.org/wiki/H%C3%A9rim%C3%A9nil	ark:/12148/cb15264329z	234843207		
54261	113057	6436662	Q1102552	https://fr.wikipedia.org/wiki/Herserange	ark:/12148/cb152643305	248747779		ark:/54721/157cc4ea-b908-43a0-9d94-927de700662b
54262	2961415	6436663	Q1065667	https://fr.wikipedia.org/wiki/Ho%C3%A9ville	ark:/12148/cb15264331h			
54263	113096	6436664	Q1065731	https://fr.wikipedia.org/wiki/Hom%C3%A9court	ark:/12148/cb15264332v	234250651		ark:/54721/208e4882-55a3-4dd9-aba2-6815da812f9f
54264	2959806	6436665	Q223612	https://fr.wikipedia.org/wiki/Houdelmont	ark:/12148/cb152643336			
54265	52394	6613962	Q213305	https://fr.wikipedia.org/wiki/Houdemont_(Meurthe-et-Moselle)	ark:/12148/cb15264334j	233893957		
54266	2959847	3013109	Q194239	https://fr.wikipedia.org/wiki/Houdreville	ark:/12148/cb15264335w		30311971	
54267								
54268	2804467	6436667	Q1102156	https://fr.wikipedia.org/wiki/Houss%C3%A9ville	ark:/12148/cb15264337k			
54269	1707886	6436668	Q379140	https://fr.wikipedia.org/wiki/Hudiviller	ark:/12148/cb15264338x			
54270	113009	6436669	Q635181	https://fr.wikipedia.org/wiki/Hussigny-Godbrange	ark:/12148/cb152643398	143516684		
54271	2960897	6617050	Q635163	https://fr.wikipedia.org/wiki/Igney_(Meurthe-et-Moselle)	ark:/12148/cb15264340g	140958707		ark:/54721/2152edeb-58fb-4f5d-91ce-f35f1bd6f3b4
54272	1780621	6436670	Q1102557	https://fr.wikipedia.org/wiki/Jaillon	ark:/12148/cb15264341t			
54273	534971	3012467	Q639784	https://fr.wikipedia.org/wiki/Jarny	ark:/12148/cb152643425	124425778	30315186	ark:/54721/f23ef71b-dfe3-4569-9e0d-9b82262f207c
54274	52372	6436672	Q954562	https://fr.wikipedia.org/wiki/Jarville-la-Malgrange	ark:/12148/cb15264343h	140669625		ark:/54721/a2d2da6a-cb42-4df2-a07b-00ca6fadf0e4
54275	1440218	3012424	Q196368	https://fr.wikipedia.org/wiki/Jaulny	ark:/12148/cb15264344v	234311915	30315335	ark:/54721/b42da620-b597-4e1f-8f23-8f37cd8eb9dd
54276	1874883	6436674	Q1101273	https://fr.wikipedia.org/wiki/Jeandelaincourt	ark:/12148/cb152643456			
54277	1251164	6436675	Q1063980	https://fr.wikipedia.org/wiki/Jeandelize	ark:/12148/cb15264346j	233952643		
54278	2755267	6436676	Q1101394	https://fr.wikipedia.org/wiki/Jevoncourt	ark:/12148/cb15264347w			
54279	113046	3012336	Q654409	https://fr.wikipedia.org/wiki/Jezainville	ark:/12148/cb152643487	237490488	18398124	
54280	113117	6614532	Q453411	https://fr.wikipedia.org/wiki/J%C5%93uf	ark:/12148/cb15264349k	243545512		ark:/54721/a1ce9ff0-8218-436f-8975-ed55f603fe3b
54281	88917	6436678	Q946958	https://fr.wikipedia.org/wiki/Jolivet_(Meurthe-et-Moselle)	ark:/12148/cb15264350s	247898348		
54282	113137	6436679	Q662648	https://fr.wikipedia.org/wiki/Jopp%C3%A9court	ark:/12148/cb152643514			
54283	113023	6436680	Q1064097	https://fr.wikipedia.org/wiki/Jouaville	ark:/12148/cb15264352g	244345117		
54284	1999613	6436681	Q1060533	https://fr.wikipedia.org/wiki/Joudreville	ark:/12148/cb15264353t	246352954		
54285	2416973	6436682	Q668771	https://fr.wikipedia.org/wiki/Juvrecourt	ark:/12148/cb152643545	235715480		
54286	1140183	6436683	Q1065700	https://fr.wikipedia.org/wiki/Labry	ark:/12148/cb15264355h	247381842		ark:/54721/9f8f482d-644e-49ba-a242-ed7fd6c5109b
54287	113034	6436684	Q1064060	https://fr.wikipedia.org/wiki/Lachapelle_(Meurthe-et-Moselle)	ark:/12148/cb15264356v	237071025		
54288	2456352	6436685	Q208583	https://fr.wikipedia.org/wiki/Lagney	ark:/12148/cb152643576			
54289	113061	6613238	Q1101408	https://fr.wikipedia.org/wiki/La%C3%AEtre-sous-Amance	ark:/12148/cb15264358j			
54290	534433	6436686	Q1062193	https://fr.wikipedia.org/wiki/Laix	ark:/12148/cb15264359w			
54291	2958190	6614637	Q1099812	https://fr.wikipedia.org/wiki/Lal%C5%93uf	ark:/12148/cb152643603			
54292	2649740	6436687	Q1062198	https://fr.wikipedia.org/wiki/Lamath	ark:/12148/cb15264361f			
54293	1781842	6436688	Q1060408	https://fr.wikipedia.org/wiki/Land%C3%A9court	ark:/12148/cb15264362s	311737158		
54294	1774547	6436689	Q1099801	https://fr.wikipedia.org/wiki/Landremont	ark:/12148/cb152643634			
54295	1999633	3007825	Q1060571	https://fr.wikipedia.org/wiki/Landres	ark:/12148/cb15264364g	234401367	30302021	
54296	113123	6436691	Q1101307	https://fr.wikipedia.org/wiki/Laneuvelotte	ark:/12148/cb15264365t			
54297	113129	6436692	Q1063961	https://fr.wikipedia.org/wiki/Laneuveville-aux-Bois	ark:/12148/cb152643665	130130022		
54298	2374126	6436693	Q1101338	https://fr.wikipedia.org/wiki/Laneuveville-derri%C3%A8re-Foug	ark:/12148/cb15264367h			
54299	2961984	6436694	Q194998	https://fr.wikipedia.org/wiki/Laneuveville-devant-Bayon	ark:/12148/cb15264368v			
54300	52369	6436695	Q1101363	https://fr.wikipedia.org/wiki/Laneuveville-devant-Nancy	ark:/12148/cb152643696	268471384		ark:/54721/f2aca4d1-ebc2-418a-956c-05639b22601f
54301	1872089	6436696	Q1101381	https://fr.wikipedia.org/wiki/Lanfroicourt	ark:/12148/cb15264370d			
54302	113126	6436697	Q1060546	https://fr.wikipedia.org/wiki/Lant%C3%A9fontaine	ark:/12148/cb15264371r			
54303	531906	6436698	Q1066142	https://fr.wikipedia.org/wiki/Laronxe	ark:/12148/cb152643723			
54304	52398	3005417	Q752544	https://fr.wikipedia.org/wiki/Laxou	ark:/12148/cb15264373f	249106310	168699134	ark:/54721/c96f7b47-3f0b-4a7c-a5f2-e499c5995ce6
54305	75289	6436700	Q785359	https://fr.wikipedia.org/wiki/Lay-Saint-Christophe	ark:/12148/cb15264374s			
54306	2242099	6613940	Q224971	https://fr.wikipedia.org/wiki/Lay-Saint-Remy	ark:/12148/cb152643754			
54307	2961647	6436701	Q212821	https://fr.wikipedia.org/wiki/Lebeuville	ark:/12148/cb15264376g			
54308	2416968	6436702	Q224041	https://fr.wikipedia.org/wiki/Leintrey	ark:/12148/cb15264377t			
54309	2651965	6436703	Q1159874	https://fr.wikipedia.org/wiki/Lemainville	ark:/12148/cb152643785			
54310	2961537	3003452	Q176605	https://fr.wikipedia.org/wiki/Lem%C3%A9nil-Mitry	ark:/12148/cb15264379h		30314440	
54311	52367	6436705	Q217373	https://fr.wikipedia.org/wiki/Lenoncourt	ark:/12148/cb15264380q			
54312	113128	6436706	Q1101360	https://fr.wikipedia.org/wiki/Lesm%C3%A9nils	ark:/12148/cb152643812	245880798		
54313	1815241	6436707	Q224349	https://fr.wikipedia.org/wiki/L%C3%A9tricourt	ark:/12148/cb15264382d			
54314	113121	6436708	Q1064012	https://fr.wikipedia.org/wiki/Lexy	ark:/12148/cb15264383r			
54315	113109	6436709	Q976692	https://fr.wikipedia.org/wiki/Leyr	ark:/12148/cb152643843			
54316	2963141	6617051	Q617980	https://fr.wikipedia.org/wiki/Limey-Remenauville	ark:/12148/cb15264385f			
54317	2963005	6436710	Q212307	https://fr.wikipedia.org/wiki/Lironville	ark:/12148/cb15264386s			
54318	113073	2998078	Q903665	https://fr.wikipedia.org/wiki/Liverdun	ark:/12148/cb152643874	168307283	30322943	
54319								
54320	113051	6436712	Q212740	https://fr.wikipedia.org/wiki/Loisy_(Meurthe-et-Moselle)	ark:/12148/cb15264389t			
54321	113062	6436713	Q213211	https://fr.wikipedia.org/wiki/Longlaville	ark:/12148/cb152643901	134641750		ark:/54721/fbc686f0-8cdc-40a5-a2da-a8dc77d54123
54322	2373401	2997646	Q659931	https://fr.wikipedia.org/wiki/Longuyon	ark:/12148/cb15264391c	151278375	30311367	ark:/54721/f94d19d4-a8f3-4593-9026-722ce307abfa
54323	113134	2997638	Q318535	https://fr.wikipedia.org/wiki/Longwy	ark:/12148/cb15264392q	126259705	18301169	ark:/54721/9877efea-d3b8-465b-bd38-2e41b9972d8c
54324	1780977	6436715	Q216729	https://fr.wikipedia.org/wiki/Lorey	ark:/12148/cb152643932	233948593		
54325	1781845	6436716	Q662321	https://fr.wikipedia.org/wiki/Loromontzey	ark:/12148/cb15264394d	249438368		
54326	113092	6436717	Q1060512	https://fr.wikipedia.org/wiki/Lubey	ark:/12148/cb15264395r			
54327	1874187	6436718	Q218674	https://fr.wikipedia.org/wiki/Lucey_(Meurthe-et-Moselle)	ark:/12148/cb152643963	154012822		
54328	52393	6436719	Q829617	https://fr.wikipedia.org/wiki/Ludres	ark:/12148/cb15264397f	237351137		ark:/54721/13a937a2-1534-4559-8369-3c618bc1d299
54329	88915	2997110	Q208794	https://fr.wikipedia.org/wiki/Lun%C3%A9ville	ark:/12148/cb15264398s	150204393	167887509	ark:/54721/4fba1d37-2f23-42bf-8e63-a7451651677a
54330	2474161	6436720	Q195387	https://fr.wikipedia.org/wiki/Lupcourt	ark:/12148/cb152643994			
54331	2615695	6436721	Q1060620	https://fr.wikipedia.org/wiki/Magni%C3%A8res	ark:/12148/cb15264400h	245908031		
54332	113019	2996726	Q1060417	https://fr.wikipedia.org/wiki/Maidi%C3%A8res	ark:/12148/cb15264401v	240136001	30322270	
54333	1839779	6436723	Q1065790	https://fr.wikipedia.org/wiki/Mailly-sur-Seille	ark:/12148/cb152644026			
